Date,Open,High,Low,Close,Adj Close,Volume
2024-06-05,585.650024,634.000000,584.000000,600.400024,597.838196,1594134
2024-06-06,600.000000,605.299988,582.000000,597.400024,594.851013,220087
2024-06-07,599.650024,614.700012,598.000000,612.599976,609.986084,210604
2024-06-10,605.950012,627.000000,604.750000,619.650024,617.006042,118738
2024-06-11,620.000000,623.000000,608.000000,613.400024,610.782715,43791
2024-06-12,613.450012,622.799988,612.000000,619.450012,616.806885,49510
2024-06-13,613.299988,614.000000,588.849976,609.599976,606.998901,156980
2024-06-14,610.200012,618.200012,607.400024,608.599976,606.003174,28133
2024-06-18,610.000000,613.200012,598.000000,600.049988,597.489685,92864
2024-06-19,600.200012,603.250000,593.950012,598.400024,595.846741,39791
2024-06-20,600.000000,604.650024,595.150024,600.700012,598.136902,28194
2024-06-21,598.049988,603.200012,588.549988,590.099976,587.582092,21030
2024-06-24,589.099976,602.849976,589.099976,599.750000,597.190979,57809
2024-06-25,604.950012,605.000000,592.549988,593.049988,590.519531,82208
2024-06-26,593.000000,603.250000,590.400024,602.599976,600.028748,52023
2024-06-27,601.049988,605.849976,595.500000,599.099976,596.543701,71080
2024-06-28,600.950012,609.849976,599.849976,600.849976,598.286255,37989
2024-07-01,600.049988,613.200012,600.049988,610.799988,608.193787,149904
2024-07-02,613.599976,615.849976,602.049988,603.099976,600.526611,64336
2024-07-03,608.700012,613.049988,605.049988,609.299988,606.700195,58334
2024-07-04,600.049988,613.549988,600.049988,606.200012,603.613464,32168
2024-07-05,602.549988,608.000000,602.549988,606.400024,603.812622,49230
2024-07-08,610.500000,633.049988,610.500000,623.299988,620.640442,825695
2024-07-09,625.799988,633.049988,618.000000,630.150024,627.461243,146116
2024-07-10,630.000000,637.200012,619.549988,632.599976,629.900757,72443
2024-07-11,633.000000,635.000000,624.000000,629.099976,626.415710,73410
2024-07-12,630.549988,633.299988,626.500000,629.950012,627.262085,377579
2024-07-15,633.700012,638.500000,629.900024,632.200012,629.502502,36658
2024-07-16,634.000000,648.250000,630.000000,640.799988,638.065796,73577
2024-07-18,640.950012,651.000000,639.950012,644.500000,641.750000,152281
2024-07-19,647.500000,647.500000,632.000000,633.000000,633.000000,262652
2024-07-22,625.799988,639.599976,625.799988,636.500000,636.500000,50944
